ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4+StopWordRemoval,FNS30902,SYSTEM1.TXT,0.46252,0.03373,0.06287,3

ROUGE-L+StopWordRemoval,FNS30903,SYSTEM1.TXT,0.50667,0.14872,0.22994,3

ROUGE-1+StopWordRemoval,FNS30903,SYSTEM1.TXT,0.65198,0.17113,0.27110,3

ROUGE-2+StopWordRemoval,FNS30903,SYSTEM1.TXT,0.32355,0.06687,0.11083,3

ROUGE-SU4+StopWordRemoval,FNS30903,SYSTEM1.TXT,0.40754,0.07827,0.13132,3

ROUGE-L+StopWordRemoval,FNS30904,SYSTEM1.TXT,0.67848,0.07732,0.13882,3

ROUGE-1+StopWordRemoval,FNS30904,SYSTEM1.TXT,0.78153,0.04198,0.07968,3

ROUGE-2+StopWordRemoval,FNS30904,SYSTEM1.TXT,0.36900,0.01546,0.02967,3

ROUGE-SU4+StopWordRemoval,FNS30904,SYSTEM1.TXT,0.52922,0.01765,0.03417,3

ROUGE-L+StopWordRemoval,FNS32179,SYSTEM1.TXT,0.48957,0.19925,0.28323,3

ROUGE-1+StopWordRemoval,FNS32179,SYSTEM1.TXT,0.62198,0.16623,0.26235,3

ROUGE-2+StopWordRemoval,FNS32179,SYSTEM1.TXT,0.28198,0.06228,0.10203,3

ROUGE-SU4+StopWordRemoval,FNS32179,SYSTEM1.TXT,0.36887,0.07765,0.12829,3

ROUGE-L+StopWordRemoval,FNS30790,SYSTEM1.TXT,0.41082,0.17727,0.24767,4

ROUGE-1+StopWordRemoval,FNS30790,SYSTEM1.TXT,0.52167,0.23104,0.32025,4

ROUGE-2+StopWordRemoval,FNS30790,SYSTEM1.TXT,0.21371,0.06026,0.09401,4

ROUGE-SU4+StopWordRemoval,FNS30790,SYSTEM1.TXT,0.31137,0.08761,0.13675,4

ROUGE-L+StopWordRemoval,FNS33027,SYSTEM1.TXT,0.71094,0.10505,0.18306,4

ROUGE-1+StopWordRemoval,FNS33027,SYSTEM1.TXT,0.84369,0.04678,0.08864,4

ROUGE-2+StopWordRemoval,FNS33027,SYSTEM1.TXT,0.43597,0.01991,0.03809,4

ROUGE-SU4+StopWordRemoval,FNS33027,SYSTEM1.TXT,0.56154,0.02211,0.04255,4

ROUGE-L+StopWordRemoval,FNS32854,SYSTEM1.TXT,0.70324,0.10571,0.18379,3

ROUGE-1+StopWordRemoval,FNS32854,SYSTEM1.TXT,0.80384,0.05372,0.10071,3

ROUGE-2+StopWordRemoval,FNS32854,SYSTEM1.TXT,0.39818,0.01941,0.03701,3

ROUGE-SU4+StopWordRemoval,FNS32854,SYSTEM1.TXT,0.54792,0.02273,0.04365,3

ROUGE-L+StopWordRemoval,FNS33029,SYSTEM1.TXT,0.69099,0.13981,0.23256,3

ROUGE-1+StopWordRemoval,FNS33029,SYSTEM1.TXT,0.80291,0.07344,0.13457,3

ROUGE-2+StopWordRemoval,FNS33029,SYSTEM1.TXT,0.38689,0.02881,0.05362,3

ROUGE-SU4+StopWordRemoval,FNS33029,SYSTEM1.TXT,0.53719,0.03195,0.06030,3

ROUGE-L+StopWordRemoval,FNS32734,SYSTEM1.TXT,0.44737,0.15627,0.23163,3

ROUGE-1+StopWordRemoval,FNS32734,SYSTEM1.TXT,0.57500,0.11817,0.19605,3

ROUGE-2+StopWordRemoval,FNS32734,SYSTEM1.TXT,0.20658,0.02920,0.05116,3

ROUGE-SU4+StopWordRemoval,FNS32734,SYSTEM1.TXT,0.34967,0.04401,0.07818,3

ROUGE-L+StopWordRemoval,FNS31766,SYSTEM1.TXT,0.58915,0.16138,0.25335,3

ROUGE-1+StopWordRemoval,FNS31766,SYSTEM1.TXT,0.71257,0.12869,0.21801,3

ROUGE-2+StopWordRemoval,FNS31766,SYSTEM1.TXT,0.30847,0.03923,0.06961,3

ROUGE-SU4+StopWordRemoval,FNS31766,SYSTEM1.TXT,0.43234,0.05074,0.09082,3

ROUGE-L+StopWordRemoval,FNS31646,SYSTEM1.TXT,0.53375,0.19192,0.28232,3

ROUGE-1+StopWordRemoval,FNS31646,SYSTEM1.TXT,0.67920,0.10737,0.18542,3

ROUGE-2+StopWordRemoval,FNS31646,SYSTEM1.TXT,0.32626,0.03843,0.06876,3

ROUGE-SU4+StopWordRemoval,FNS31646,SYSTEM1.TXT,0.43144,0.04541,0.08218,3

ROUGE-L+StopWordRemoval,FNS32170,SYSTEM1.TXT,0.49021,0.16340,0.24511,4

ROUGE-1+StopWordRemoval,FNS32170,SYSTEM1.TXT,0.64813,0.12832,0.21423,4

ROUGE-2+StopWordRemoval,FNS32170,SYSTEM1.TXT,0.28752,0.04294,0.07472,4

ROUGE-SU4+StopWordRemoval,FNS32170,SYSTEM1.TXT,0.39751,0.05197,0.09192,4

ROUGE-L+StopWordRemoval,FNS32051,SYSTEM1.TXT,0.42161,0.17209,0.24441,3

ROUGE-1+StopWordRemoval,FNS32051,SYSTEM1.TXT,0.60392,0.14146,0.22922,3

ROUGE-2+StopWordRemoval,FNS32051,SYSTEM1.TXT,0.20862,0.04075,0.06819,3

ROUGE-SU4+StopWordRemoval,FNS32051,SYSTEM1.TXT,0.33198,0.05570,0.09540,3

ROUGE-L+StopWordRemoval,FNS30796,SYSTEM1.TXT,0.66445,0.12512,0.21059,3

ROUGE-1+StopWordRemoval,FNS30796,SYSTEM1.TXT,0.79899,0.05700,0.10641,3

ROUGE-2+StopWordRemoval,FNS30796,SYSTEM1.TXT,0.39924,0.02184,0.04141,3

ROUGE-SU4+StopWordRemoval,FNS30796,SYSTEM1.TXT,0.54490,0.02436,0.04663,3

ROUGE-L+StopWordRemoval,FNS30795,SYSTEM1.TXT,0.63318,0.10634,0.18209,4

ROUGE-1+StopWordRemoval,FNS30795,SYSTEM1.TXT,0.74510,0.06307,0.11630,4

ROUGE-2+StopWordRemoval,FNS30795,SYSTEM1.TXT,0.41407,0.02246,0.04261,4

ROUGE-SU4+StopWordRemoval,FNS30795,SYSTEM1.TXT,0.51440,0.02684,0.05102,4

ROUGE-L+StopWordRemoval,FNS32176,SYSTEM1.TXT,0.62735,0.14458,0.23500,3

ROUGE-1+StopWordRemoval,FNS32176,SYSTEM1.TXT,0.74833,0.07844,0.14200,3

ROUGE-2+StopWordRemoval,FNS32176,SYSTEM1.TXT,0.33352,0.02614,0.04848,3

ROUGE-SU4+StopWordRemoval,FNS32176,SYSTEM1.TXT,0.47380,0.03261,0.06102,3

ROUGE-L+StopWordRemoval,FNS32177,SYSTEM1.TXT,0.66462,0.09854,0.17163,4

ROUGE-1+StopWordRemoval,FNS32177,SYSTEM1.TXT,0.80390,0.06452,0.11946,4

ROUGE-2+StopWordRemoval,FNS32177,SYSTEM1.TXT,0.40422,0.02348,0.04438,4

ROUGE-SU4+StopWordRemoval,FNS32177,SYSTEM1.TXT,0.53668,0.02790,0.05303,4

ROUGE-L+StopWordRemoval,FNS32180,SYSTEM1.TXT,0.55114,0.16893,0.25860,4

ROUGE-1+StopWordRemoval,FNS32180,SYSTEM1.TXT,0.72139,0.09417,0.16660,4

ROUGE-2+StopWordRemoval,FNS32180,SYSTEM1.TXT,0.37572,0.03122,0.05765,4

ROUGE-SU4+StopWordRemoval,FNS32180,SYSTEM1.TXT,0.49095,0.03890,0.07209,4

ROUGE-L+StopWordRemoval,FNS31889,SYSTEM1.TXT,0.29143,0.20366,0.23976,4

ROUGE-1+StopWordRemoval,FNS31889,SYSTEM1.TXT,0.47672,0.16621,0.24648,4

ROUGE-2+StopWordRemoval,FNS31889,SYSTEM1.TXT,0.14275,0.03793,0.05994,4

ROUGE-SU4+StopWordRemoval,FNS31889,SYSTEM1.TXT,0.25844,0.06304,0.10135,4

ROUGE-L+StopWordRemoval,FNS31648,SYSTEM1.TXT,0.64327,0.17456,0.27460,4

ROUGE-1+StopWordRemoval,FNS31648,SYSTEM1.TXT,0.78007,0.10357,0.18286,4

ROUGE-2+StopWordRemoval,FNS31648,SYSTEM1.TXT,0.35143,0.03917,0.07049,4

ROUGE-SU4+StopWordRemoval,FNS31648,SYSTEM1.TXT,0.49269,0.04591,0.08399,4

ROUGE-L+StopWordRemoval,FNS32616,SYSTEM1.TXT,0.48846,0.20239,0.28620,4

ROUGE-1+StopWordRemoval,FNS32616,SYSTEM1.TXT,0.66738,0.10991,0.18874,4

ROUGE-2+StopWordRemoval,FNS32616,SYSTEM1.TXT,0.28273,0.03437,0.06129,4

ROUGE-SU4+StopWordRemoval,FNS32616,SYSTEM1.TXT,0.41365,0.04369,0.07904,4

ROUGE-L+StopWordRemoval,FNS31769,SYSTEM1.TXT,0.45238,0.14617,0.22094,4

ROUGE-1+StopWordRemoval,FNS31769,SYSTEM1.TXT,0.61150,0.07692,0.13666,4

ROUGE-2+StopWordRemoval,FNS31769,SYSTEM1.TXT,0.22765,0.02018,0.03708,4

ROUGE-SU4+StopWordRemoval,FNS31769,SYSTEM1.TXT,0.35261,0.02730,0.05067,4

ROUGE-L+StopWordRemoval,FNS32859,SYSTEM1.TXT,0.69798,0.15006,0.24701,3

ROUGE-1+StopWordRemoval,FNS32859,SYSTEM1.TXT,0.82668,0.05985,0.11162,3

ROUGE-2+StopWordRemoval,FNS32859,SYSTEM1.TXT,0.38742,0.02231,0.04219,3

ROUGE-SU4+StopWordRemoval,FNS32859,SYSTEM1.TXT,0.54923,0.02540,0.04855,3

ROUGE-L+StopWordRemoval,FNS33037,SYSTEM1.TXT,0.74881,0.11753,0.20317,3

ROUGE-1+StopWordRemoval,FNS33037,SYSTEM1.TXT,0.86363,0.05483,0.10311,3

ROUGE-2+StopWordRemoval,FNS33037,SYSTEM1.TXT,0.55235,0.02768,0.05271,3

ROUGE-SU4+StopWordRemoval,FNS33037,SYSTEM1.TXT,0.64433,0.02944,0.05631,3

ROUGE-L+StopWordRemoval,FNS31650,SYSTEM1.TXT,0.57478,0.13139,0.21389,3

ROUGE-1+StopWordRemoval,FNS31650,SYSTEM1.TXT,0.72456,0.07527,0.13637,3

ROUGE-2+StopWordRemoval,FNS31650,SYSTEM1.TXT,0.28595,0.02363,0.04366,3

ROUGE-SU4+StopWordRemoval,FNS31650,SYSTEM1.TXT,0.43225,0.03218,0.05990,3

ROUGE-L+StopWordRemoval,FNS33036,SYSTEM1.TXT,0.68169,0.10732,0.18544,3

ROUGE-1+StopWordRemoval,FNS33036,SYSTEM1.TXT,0.79599,0.04884,0.09203,3

ROUGE-2+StopWordRemoval,FNS33036,SYSTEM1.TXT,0.43753,0.01982,0.03792,3

ROUGE-SU4+StopWordRemoval,FNS33036,SYSTEM1.TXT,0.55225,0.02311,0.04437,3

ROUGE-L+StopWordRemoval,FNS33039,SYSTEM1.TXT,0.70579,0.15733,0.25730,3

ROUGE-1+StopWordRemoval,FNS33039,SYSTEM1.TXT,0.81487,0.07076,0.13021,3

ROUGE-2+StopWordRemoval,FNS33039,SYSTEM1.TXT,0.40554,0.02910,0.05430,3

ROUGE-SU4+StopWordRemoval,FNS33039,SYSTEM1.TXT,0.53959,0.03361,0.06329,3

ROUGE-L+StopWordRemoval,FNS33038,SYSTEM1.TXT,0.65432,0.13159,0.21912,3

ROUGE-1+StopWordRemoval,FNS33038,SYSTEM1.TXT,0.80027,0.06511,0.12043,3

ROUGE-2+StopWordRemoval,FNS33038,SYSTEM1.TXT,0.40112,0.02622,0.04921,3

ROUGE-SU4+StopWordRemoval,FNS33038,SYSTEM1.TXT,0.53039,0.03193,0.06023,3

ROUGE-L+StopWordRemoval,FNS31654,SYSTEM1.TXT,0.49761,0.13878,0.21703,4

ROUGE-1+StopWordRemoval,FNS31654,SYSTEM1.TXT,0.63763,0.06288,0.11448,4

ROUGE-2+StopWordRemoval,FNS31654,SYSTEM1.TXT,0.41364,0.01731,0.03323,4

ROUGE-SU4+StopWordRemoval,FNS31654,SYSTEM1.TXT,0.50058,0.02433,0.04640,4

ROUGE-L+StopWordRemoval,FNS32865,SYSTEM1.TXT,0.63766,0.12728,0.21221,3

ROUGE-1+StopWordRemoval,FNS32865,SYSTEM1.TXT,0.76568,0.08049,0.14567,3

ROUGE-2+StopWordRemoval,FNS32865,SYSTEM1.TXT,0.43014,0.03011,0.05627,3

ROUGE-SU4+StopWordRemoval,FNS32865,SYSTEM1.TXT,0.53407,0.03570,0.06693,3

ROUGE-L+StopWordRemoval,FNS31655,SYSTEM1.TXT,0.43342,0.17017,0.24439,3

ROUGE-1+StopWordRemoval,FNS31655,SYSTEM1.TXT,0.60202,0.11172,0.18847,3

ROUGE-2+StopWordRemoval,FNS31655,SYSTEM1.TXT,0.20156,0.03019,0.05252,3

ROUGE-SU4+StopWordRemoval,FNS31655,SYSTEM1.TXT,0.33217,0.04203,0.07463,3

ROUGE-L+StopWordRemoval,FNS32623,SYSTEM1.TXT,0.57944,0.15857,0.24900,3

ROUGE-1+StopWordRemoval,FNS32623,SYSTEM1.TXT,0.72947,0.09290,0.16481,3

ROUGE-2+StopWordRemoval,FNS32623,SYSTEM1.TXT,0.33403,0.03341,0.06075,3

ROUGE-SU4+StopWordRemoval,FNS32623,SYSTEM1.TXT,0.45526,0.04267,0.07802,3

ROUGE-L+StopWordRemoval,FNS32061,SYSTEM1.TXT,0.49347,0.12565,0.20030,4

ROUGE-1+StopWordRemoval,FNS32061,SYSTEM1.TXT,0.68671,0.08388,0.14950,4

ROUGE-2+StopWordRemoval,FNS32061,SYSTEM1.TXT,0.32833,0.03018,0.05528,4

ROUGE-SU4+StopWordRemoval,FNS32061,SYSTEM1.TXT,0.45078,0.03614,0.06691,4

ROUGE-L+StopWordRemoval,FNS32183,SYSTEM1.TXT,0.64280,0.09945,0.17226,3

ROUGE-1+StopWordRemoval,FNS32183,SYSTEM1.TXT,0.79857,0.04705,0.08886,3

ROUGE-2+StopWordRemoval,FNS32183,SYSTEM1.TXT,0.32388,0.01671,0.03178,3

ROUGE-SU4+StopWordRemoval,FNS32183,SYSTEM1.TXT,0.45844,0.02066,0.03954,3

ROUGE-L+StopWordRemoval,FNS33154,SYSTEM1.TXT,0.68457,0.11466,0.19642,3

ROUGE-1+StopWordRemoval,FNS33154,SYSTEM1.TXT,0.78893,0.04683,0.08841,3

ROUGE-2+StopWordRemoval,FNS33154,SYSTEM1.TXT,0.36734,0.01672,0.03198,3

ROUGE-SU4+StopWordRemoval,FNS33154,SYSTEM1.TXT,0.49348,0.02095,0.04020,3

ROUGE-L+StopWordRemoval,FNS32185,SYSTEM1.TXT,0.61804,0.16667,0.26254,3

ROUGE-1+StopWordRemoval,FNS32185,SYSTEM1.TXT,0.77750,0.11530,0.20082,3

ROUGE-2+StopWordRemoval,FNS32185,SYSTEM1.TXT,0.41383,0.04754,0.08529,3

ROUGE-SU4+StopWordRemoval,FNS32185,SYSTEM1.TXT,0.52616,0.05515,0.09984,3

ROUGE-L+StopWordRemoval,FNS32186,SYSTEM1.TXT,0.51991,0.14513,0.22692,3

ROUGE-1+StopWordRemoval,FNS32186,SYSTEM1.TXT,0.71408,0.08361,0.14970,3

ROUGE-2+StopWordRemoval,FNS32186,SYSTEM1.TXT,0.34454,0.03367,0.06135,3

ROUGE-SU4+StopWordRemoval,FNS32186,SYSTEM1.TXT,0.46469,0.03837,0.07088,3

ROUGE-L+StopWordRemoval,FNS33035,SYSTEM1.TXT,0.69746,0.10252,0.17876,3

ROUGE-1+StopWordRemoval,FNS33035,SYSTEM1.TXT,0.79754,0.03962,0.07549,3

ROUGE-2+StopWordRemoval,FNS33035,SYSTEM1.TXT,0.43642,0.01604,0.03094,3

ROUGE-SU4+StopWordRemoval,FNS33035,SYSTEM1.TXT,0.55051,0.01877,0.03630,3

ROUGE-L+StopWordRemoval,FNS32067,SYSTEM1.TXT,0.47993,0.14406,0.22160,3

ROUGE-1+StopWordRemoval,FNS32067,SYSTEM1.TXT,0.65511,0.06825,0.12362,3

ROUGE-2+StopWordRemoval,FNS32067,SYSTEM1.TXT,0.24979,0.01938,0.03596,3

ROUGE-SU4+StopWordRemoval,FNS32067,SYSTEM1.TXT,0.38137,0.02682,0.05011,3

ROUGE-L+StopWordRemoval,FNS33155,SYSTEM1.TXT,0.64664,0.13866,0.22835,4

ROUGE-1+StopWordRemoval,FNS33155,SYSTEM1.TXT,0.73989,0.08367,0.15034,4

ROUGE-2+StopWordRemoval,FNS33155,SYSTEM1.TXT,0.41324,0.03200,0.05940,4

ROUGE-SU4+StopWordRemoval,FNS33155,SYSTEM1.TXT,0.51042,0.03648,0.06810,4

ROUGE-L+StopWordRemoval,FNS32190,SYSTEM1.TXT,0.48351,0.16736,0.24865,3

ROUGE-1+StopWordRemoval,FNS32190,SYSTEM1.TXT,0.61971,0.12978,0.21462,3

ROUGE-2+StopWordRemoval,FNS32190,SYSTEM1.TXT,0.24696,0.03994,0.06876,3

ROUGE-SU4+StopWordRemoval,FNS32190,SYSTEM1.TXT,0.36336,0.05248,0.09171,3

ROUGE-L+StopWordRemoval,FNS31659,SYSTEM1.TXT,0.39193,0.21841,0.28051,3

ROUGE-1+StopWordRemoval,FNS31659,SYSTEM1.TXT,0.55069,0.13639,0.21864,3

ROUGE-2+StopWordRemoval,FNS31659,SYSTEM1.TXT,0.23983,0.05266,0.08636,3

ROUGE-SU4+StopWordRemoval,FNS31659,SYSTEM1.TXT,0.31712,0.06364,0.10601,3

ROUGE-L+StopWordRemoval,FNS32156,SYSTEM1.TXT,0.55089,0.11235,0.18664,4

ROUGE-1+StopWordRemoval,FNS32156,SYSTEM1.TXT,0.74170,0.10242,0.17998,4

ROUGE-2+StopWordRemoval,FNS32156,SYSTEM1.TXT,0.38499,0.03873,0.07038,4

ROUGE-SU4+StopWordRemoval,FNS32156,SYSTEM1.TXT,0.50765,0.04448,0.08179,4

ROUGE-L+StopWordRemoval,FNS32157,SYSTEM1.TXT,0.62103,0.15972,0.25409,3

ROUGE-1+StopWordRemoval,FNS32157,SYSTEM1.TXT,0.75638,0.12209,0.21024,3

ROUGE-2+StopWordRemoval,FNS32157,SYSTEM1.TXT,0.38137,0.04913,0.08705,3

ROUGE-SU4+StopWordRemoval,FNS32157,SYSTEM1.TXT,0.48846,0.05558,0.09980,3

ROUGE-L+StopWordRemoval,FNS30894,SYSTEM1.TXT,0.48551,0.14596,0.22444,4

ROUGE-1+StopWordRemoval,FNS30894,SYSTEM1.TXT,0.67201,0.06909,0.12530,4

ROUGE-2+StopWordRemoval,FNS30894,SYSTEM1.TXT,0.23292,0.01914,0.03538,4

ROUGE-SU4+StopWordRemoval,FNS30894,SYSTEM1.TXT,0.37574,0.02750,0.05125,4

ROUGE-L+StopWordRemoval,FNS31620,SYSTEM1.TXT,0.47189,0.16482,0.24431,4

ROUGE-1+StopWordRemoval,FNS31620,SYSTEM1.TXT,0.63385,0.09182,0.16041,4

ROUGE-2+StopWordRemoval,FNS31620,SYSTEM1.TXT,0.25245,0.02861,0.05140,4

ROUGE-SU4+StopWordRemoval,FNS31620,SYSTEM1.TXT,0.38191,0.03731,0.06798,4

ROUGE-L+StopWordRemoval,FNS31983,SYSTEM1.TXT,0.62910,0.14022,0.22933,3

ROUGE-1+StopWordRemoval,FNS31983,SYSTEM1.TXT,0.75969,0.06895,0.12642,3

ROUGE-2+StopWordRemoval,FNS31983,SYSTEM1.TXT,0.48383,0.02651,0.05027,3

ROUGE-SU4+StopWordRemoval,FNS31983,SYSTEM1.TXT,0.56931,0.03245,0.06139,3

ROUGE-L+StopWordRemoval,FNS31984,SYSTEM1.TXT,0.54723,0.19918,0.29205,3

ROUGE-1+StopWordRemoval,FNS31984,SYSTEM1.TXT,0.70095,0.09111,0.16126,3

ROUGE-2+StopWordRemoval,FNS31984,SYSTEM1.TXT,0.34037,0.03230,0.05899,3

ROUGE-SU4+StopWordRemoval,FNS31984,SYSTEM1.TXT,0.44682,0.03685,0.06808,3

ROUGE-L+StopWordRemoval,FNS30895,SYSTEM1.TXT,0.62383,0.16042,0.25521,3

ROUGE-1+StopWordRemoval,FNS30895,SYSTEM1.TXT,0.76427,0.08015,0.14509,3

ROUGE-2+StopWordRemoval,FNS30895,SYSTEM1.TXT,0.30607,0.02599,0.04792,3

ROUGE-SU4+StopWordRemoval,FNS30895,SYSTEM1.TXT,0.48012,0.03290,0.06158,3

ROUGE-L+StopWordRemoval,FNS31623,SYSTEM1.TXT,0.59689,0.12729,0.20983,4

ROUGE-1+StopWordRemoval,FNS31623,SYSTEM1.TXT,0.72685,0.05357,0.09978,4

ROUGE-2+StopWordRemoval,FNS31623,SYSTEM1.TXT,0.33950,0.01911,0.03619,4

ROUGE-SU4+StopWordRemoval,FNS31623,SYSTEM1.TXT,0.48926,0.02322,0.04434,4

ROUGE-L+StopWordRemoval,FNS30897,SYSTEM1.TXT,0.42834,0.14057,0.21167,3

ROUGE-1+StopWordRemoval,FNS30897,SYSTEM1.TXT,0.58639,0.07217,0.12853,3

ROUGE-2+StopWordRemoval,FNS30897,SYSTEM1.TXT,0.19422,0.01715,0.03153,3

ROUGE-SU4+StopWordRemoval,FNS30897,SYSTEM1.TXT,0.31700,0.02577,0.04767,3

ROUGE-L+StopWordRemoval,FNS32954,SYSTEM1.TXT,0.64155,0.13119,0.21783,4

ROUGE-1+StopWordRemoval,FNS32954,SYSTEM1.TXT,0.74060,0.07712,0.13970,4

ROUGE-2+StopWordRemoval,FNS32954,SYSTEM1.TXT,0.34864,0.02429,0.04542,4

ROUGE-SU4+StopWordRemoval,FNS32954,SYSTEM1.TXT,0.48779,0.03174,0.05960,4

ROUGE-L+StopWordRemoval,FNS31987,SYSTEM1.TXT,0.49623,0.20640,0.29154,3

ROUGE-1+StopWordRemoval,FNS31987,SYSTEM1.TXT,0.63263,0.13939,0.22844,3

ROUGE-2+StopWordRemoval,FNS31987,SYSTEM1.TXT,0.31291,0.05552,0.09431,3

ROUGE-SU4+StopWordRemoval,FNS31987,SYSTEM1.TXT,0.40335,0.06321,0.10929,3

ROUGE-L+StopWordRemoval,FNS31866,SYSTEM1.TXT,0.55575,0.17655,0.26797,4

ROUGE-1+StopWordRemoval,FNS31866,SYSTEM1.TXT,0.69269,0.24534,0.36235,4

ROUGE-2+StopWordRemoval,FNS31866,SYSTEM1.TXT,0.34277,0.08689,0.13864,4

ROUGE-SU4+StopWordRemoval,FNS31866,SYSTEM1.TXT,0.44700,0.10474,0.16971,4

ROUGE-L+StopWordRemoval,FNS30777,SYSTEM1.TXT,0.67365,0.11647,0.19860,3

ROUGE-1+StopWordRemoval,FNS30777,SYSTEM1.TXT,0.79067,0.05690,0.10616,3

ROUGE-2+StopWordRemoval,FNS30777,SYSTEM1.TXT,0.41726,0.02472,0.04668,3

ROUGE-SU4+StopWordRemoval,FNS30777,SYSTEM1.TXT,0.52303,0.02883,0.05464,3

ROUGE-L+StopWordRemoval,FNS31061,SYSTEM1.TXT,0.30211,0.09195,0.14099,3

ROUGE-1+StopWordRemoval,FNS31061,SYSTEM1.TXT,0.50505,0.06518,0.11546,3

ROUGE-2+StopWordRemoval,FNS31061,SYSTEM1.TXT,0.24023,0.02125,0.03904,3

ROUGE-SU4+StopWordRemoval,FNS31061,SYSTEM1.TXT,0.36046,0.02497,0.04670,3

ROUGE-L+StopWordRemoval,FNS32150,SYSTEM1.TXT,0.52513,0.12765,0.20537,3

ROUGE-1+StopWordRemoval,FNS32150,SYSTEM1.TXT,0.66672,0.06925,0.12547,3

ROUGE-2+StopWordRemoval,FNS32150,SYSTEM1.TXT,0.28773,0.01973,0.03692,3

ROUGE-SU4+StopWordRemoval,FNS32150,SYSTEM1.TXT,0.40281,0.02707,0.05074,3

ROUGE-L+StopWordRemoval,FNS32392,SYSTEM1.TXT,0.40146,0.20309,0.26973,4

ROUGE-1+StopWordRemoval,FNS32392,SYSTEM1.TXT,0.54851,0.12165,0.19913,4

ROUGE-2+StopWordRemoval,FNS32392,SYSTEM1.TXT,0.22710,0.04049,0.06873,4

ROUGE-SU4+StopWordRemoval,FNS32392,SYSTEM1.TXT,0.33131,0.05090,0.08824,4

ROUGE-L+StopWordRemoval,FNS32272,SYSTEM1.TXT,0.62174,0.14512,0.23531,4

ROUGE-1+StopWordRemoval,FNS32272,SYSTEM1.TXT,0.74907,0.07280,0.13270,4

ROUGE-2+StopWordRemoval,FNS32272,SYSTEM1.TXT,0.39366,0.02672,0.05005,4

ROUGE-SU4+StopWordRemoval,FNS32272,SYSTEM1.TXT,0.51069,0.03006,0.05678,4

ROUGE-L+StopWordRemoval,FNS32394,SYSTEM1.TXT,0.49368,0.14958,0.22959,3

ROUGE-1+StopWordRemoval,FNS32394,SYSTEM1.TXT,0.64582,0.06697,0.12135,3

ROUGE-2+StopWordRemoval,FNS32394,SYSTEM1.TXT,0.31473,0.02025,0.03805,3

ROUGE-SU4+StopWordRemoval,FNS32394,SYSTEM1.TXT,0.41500,0.02611,0.04912,3

ROUGE-L+StopWordRemoval,FNS31063,SYSTEM1.TXT,0.42712,0.19247,0.26536,3

ROUGE-1+StopWordRemoval,FNS31063,SYSTEM1.TXT,0.60248,0.10567,0.17980,3

ROUGE-2+StopWordRemoval,FNS31063,SYSTEM1.TXT,0.23028,0.03101,0.05466,3

ROUGE-SU4+StopWordRemoval,FNS31063,SYSTEM1.TXT,0.35779,0.04164,0.07460,3

ROUGE-L+StopWordRemoval,FNS32032,SYSTEM1.TXT,0.54792,0.25948,0.35218,3

ROUGE-1+StopWordRemoval,FNS32032,SYSTEM1.TXT,0.67658,0.21636,0.32787,3

ROUGE-2+StopWordRemoval,FNS32032,SYSTEM1.TXT,0.32811,0.08883,0.13981,3

ROUGE-SU4+StopWordRemoval,FNS32032,SYSTEM1.TXT,0.44393,0.10122,0.16485,3

ROUGE-L+StopWordRemoval,FNS31064,SYSTEM1.TXT,0.50261,0.15031,0.23142,3

ROUGE-1+StopWordRemoval,FNS31064,SYSTEM1.TXT,0.65869,0.07526,0.13508,3

ROUGE-2+StopWordRemoval,FNS31064,SYSTEM1.TXT,0.27082,0.02134,0.03956,3

ROUGE-SU4+StopWordRemoval,FNS31064,SYSTEM1.TXT,0.41197,0.02879,0.05382,3

ROUGE-L+StopWordRemoval,FNS32034,SYSTEM1.TXT,0.40800,0.11672,0.18152,4

ROUGE-1+StopWordRemoval,FNS32034,SYSTEM1.TXT,0.56515,0.06556,0.11749,4

ROUGE-2+StopWordRemoval,FNS32034,SYSTEM1.TXT,0.20272,0.01844,0.03381,4

ROUGE-SU4+StopWordRemoval,FNS32034,SYSTEM1.TXT,0.30983,0.02399,0.04454,4

ROUGE-L+StopWordRemoval,FNS32155,SYSTEM1.TXT,0.58433,0.18905,0.28568,3

ROUGE-1+StopWordRemoval,FNS32155,SYSTEM1.TXT,0.70570,0.09585,0.16877,3

ROUGE-2+StopWordRemoval,FNS32155,SYSTEM1.TXT,0.29614,0.03437,0.06159,3

ROUGE-SU4+StopWordRemoval,FNS32155,SYSTEM1.TXT,0.42851,0.04390,0.07964,3

ROUGE-L+StopWordRemoval,FNS30779,SYSTEM1.TXT,0.67528,0.11720,0.19974,4

ROUGE-1+StopWordRemoval,FNS30779,SYSTEM1.TXT,0.77815,0.05595,0.10439,4

ROUGE-2+StopWordRemoval,FNS30779,SYSTEM1.TXT,0.38638,0.01872,0.03571,4

