ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,FNS30903,SYSTEM1.TXT,0.68061,0.17345,0.27645,3

ROUGE-2+StopWordRemoval,FNS30903,SYSTEM1.TXT,0.35620,0.08136,0.13247,3

ROUGE-SU4+StopWordRemoval,FNS30903,SYSTEM1.TXT,0.41057,0.09719,0.15717,3

ROUGE-L+StopWordRemoval,FNS30904,SYSTEM1.TXT,0.69639,0.07828,0.14075,3

ROUGE-1+StopWordRemoval,FNS30904,SYSTEM1.TXT,0.80609,0.04465,0.08460,3

ROUGE-2+StopWordRemoval,FNS30904,SYSTEM1.TXT,0.33143,0.01911,0.03613,3

ROUGE-SU4+StopWordRemoval,FNS30904,SYSTEM1.TXT,0.44346,0.02389,0.04534,3

ROUGE-L+StopWordRemoval,FNS32179,SYSTEM1.TXT,0.46617,0.18397,0.26383,3

ROUGE-1+StopWordRemoval,FNS32179,SYSTEM1.TXT,0.64110,0.16826,0.26657,3

ROUGE-2+StopWordRemoval,FNS32179,SYSTEM1.TXT,0.28221,0.06910,0.11102,3

ROUGE-SU4+StopWordRemoval,FNS32179,SYSTEM1.TXT,0.35878,0.09039,0.14440,3

ROUGE-L+StopWordRemoval,FNS30790,SYSTEM1.TXT,0.36634,0.14659,0.20939,4

ROUGE-1+StopWordRemoval,FNS30790,SYSTEM1.TXT,0.55378,0.24285,0.33764,4

ROUGE-2+StopWordRemoval,FNS30790,SYSTEM1.TXT,0.21461,0.07340,0.10939,4

ROUGE-SU4+StopWordRemoval,FNS30790,SYSTEM1.TXT,0.28369,0.11395,0.16259,4

ROUGE-L+StopWordRemoval,FNS33027,SYSTEM1.TXT,0.67745,0.09987,0.17407,4

ROUGE-1+StopWordRemoval,FNS33027,SYSTEM1.TXT,0.86799,0.04742,0.08993,4

ROUGE-2+StopWordRemoval,FNS33027,SYSTEM1.TXT,0.42870,0.02263,0.04298,4

ROUGE-SU4+StopWordRemoval,FNS33027,SYSTEM1.TXT,0.52559,0.02750,0.05226,4

ROUGE-L+StopWordRemoval,FNS32854,SYSTEM1.TXT,0.70480,0.09876,0.17325,3

ROUGE-1+StopWordRemoval,FNS32854,SYSTEM1.TXT,0.83033,0.05602,0.10496,3

ROUGE-2+StopWordRemoval,FNS32854,SYSTEM1.TXT,0.38135,0.02288,0.04316,3

ROUGE-SU4+StopWordRemoval,FNS32854,SYSTEM1.TXT,0.48950,0.02977,0.05613,3

ROUGE-L+StopWordRemoval,FNS33029,SYSTEM1.TXT,0.68550,0.13879,0.23085,3

ROUGE-1+StopWordRemoval,FNS33029,SYSTEM1.TXT,0.83314,0.07653,0.14018,3

ROUGE-2+StopWordRemoval,FNS33029,SYSTEM1.TXT,0.38326,0.03511,0.06433,3

ROUGE-SU4+StopWordRemoval,FNS33029,SYSTEM1.TXT,0.49138,0.04410,0.08093,3

ROUGE-L+StopWordRemoval,FNS32734,SYSTEM1.TXT,0.40604,0.14617,0.21495,3

ROUGE-1+StopWordRemoval,FNS32734,SYSTEM1.TXT,0.58832,0.11844,0.19719,3

ROUGE-2+StopWordRemoval,FNS32734,SYSTEM1.TXT,0.17960,0.03129,0.05330,3

ROUGE-SU4+StopWordRemoval,FNS32734,SYSTEM1.TXT,0.28793,0.05059,0.08605,3

ROUGE-L+StopWordRemoval,FNS31766,SYSTEM1.TXT,0.54183,0.14835,0.23293,3

ROUGE-1+StopWordRemoval,FNS31766,SYSTEM1.TXT,0.73626,0.12924,0.21988,3

ROUGE-2+StopWordRemoval,FNS31766,SYSTEM1.TXT,0.31390,0.04517,0.07897,3

ROUGE-SU4+StopWordRemoval,FNS31766,SYSTEM1.TXT,0.41413,0.06351,0.11013,3

ROUGE-L+StopWordRemoval,FNS31646,SYSTEM1.TXT,0.49067,0.17551,0.25854,3

ROUGE-1+StopWordRemoval,FNS31646,SYSTEM1.TXT,0.71068,0.11070,0.19157,3

ROUGE-2+StopWordRemoval,FNS31646,SYSTEM1.TXT,0.35916,0.05133,0.08983,3

ROUGE-SU4+StopWordRemoval,FNS31646,SYSTEM1.TXT,0.43102,0.06229,0.10885,3

ROUGE-L+StopWordRemoval,FNS32170,SYSTEM1.TXT,0.48480,0.15547,0.23543,4

ROUGE-1+StopWordRemoval,FNS32170,SYSTEM1.TXT,0.67226,0.13452,0.22419,4

ROUGE-2+StopWordRemoval,FNS32170,SYSTEM1.TXT,0.27356,0.04924,0.08346,4

ROUGE-SU4+StopWordRemoval,FNS32170,SYSTEM1.TXT,0.35910,0.06586,0.11130,4

ROUGE-L+StopWordRemoval,FNS32051,SYSTEM1.TXT,0.39009,0.15829,0.22520,3

ROUGE-1+StopWordRemoval,FNS32051,SYSTEM1.TXT,0.62692,0.14223,0.23186,3

ROUGE-2+StopWordRemoval,FNS32051,SYSTEM1.TXT,0.22083,0.04980,0.08127,3

ROUGE-SU4+StopWordRemoval,FNS32051,SYSTEM1.TXT,0.32265,0.07102,0.11642,3

ROUGE-L+StopWordRemoval,FNS30796,SYSTEM1.TXT,0.64654,0.11700,0.19815,3

ROUGE-1+StopWordRemoval,FNS30796,SYSTEM1.TXT,0.82005,0.05746,0.10740,3

ROUGE-2+StopWordRemoval,FNS30796,SYSTEM1.TXT,0.39645,0.02546,0.04784,3

ROUGE-SU4+StopWordRemoval,FNS30796,SYSTEM1.TXT,0.49482,0.03116,0.05863,3

ROUGE-L+StopWordRemoval,FNS30795,SYSTEM1.TXT,0.64693,0.09921,0.17204,4

ROUGE-1+StopWordRemoval,FNS30795,SYSTEM1.TXT,0.81964,0.06398,0.11870,4

ROUGE-2+StopWordRemoval,FNS30795,SYSTEM1.TXT,0.44432,0.02744,0.05168,4

ROUGE-SU4+StopWordRemoval,FNS30795,SYSTEM1.TXT,0.51694,0.03518,0.06588,4

ROUGE-L+StopWordRemoval,FNS32176,SYSTEM1.TXT,0.58515,0.13346,0.21734,3

ROUGE-1+StopWordRemoval,FNS32176,SYSTEM1.TXT,0.77325,0.07909,0.14350,3

ROUGE-2+StopWordRemoval,FNS32176,SYSTEM1.TXT,0.33249,0.03035,0.05562,3

ROUGE-SU4+StopWordRemoval,FNS32176,SYSTEM1.TXT,0.43601,0.04000,0.07327,3

ROUGE-L+StopWordRemoval,FNS32177,SYSTEM1.TXT,0.69450,0.09797,0.17172,4

ROUGE-1+StopWordRemoval,FNS32177,SYSTEM1.TXT,0.86940,0.06877,0.12745,4

ROUGE-2+StopWordRemoval,FNS32177,SYSTEM1.TXT,0.41109,0.02951,0.05506,4

ROUGE-SU4+StopWordRemoval,FNS32177,SYSTEM1.TXT,0.51764,0.03795,0.07072,4

ROUGE-L+StopWordRemoval,FNS32180,SYSTEM1.TXT,0.50237,0.15285,0.23439,4

ROUGE-1+StopWordRemoval,FNS32180,SYSTEM1.TXT,0.72826,0.09438,0.16711,4

ROUGE-2+StopWordRemoval,FNS32180,SYSTEM1.TXT,0.34076,0.03524,0.06387,4

ROUGE-SU4+StopWordRemoval,FNS32180,SYSTEM1.TXT,0.43497,0.04806,0.08656,4

ROUGE-L+StopWordRemoval,FNS31889,SYSTEM1.TXT,0.28035,0.18367,0.22194,4

ROUGE-1+StopWordRemoval,FNS31889,SYSTEM1.TXT,0.50057,0.17375,0.25796,4

ROUGE-2+StopWordRemoval,FNS31889,SYSTEM1.TXT,0.14690,0.04415,0.06789,4

ROUGE-SU4+StopWordRemoval,FNS31889,SYSTEM1.TXT,0.24721,0.07708,0.11751,4

ROUGE-L+StopWordRemoval,FNS31648,SYSTEM1.TXT,0.62084,0.16378,0.25919,4

ROUGE-1+StopWordRemoval,FNS31648,SYSTEM1.TXT,0.79899,0.10552,0.18643,4

ROUGE-2+StopWordRemoval,FNS31648,SYSTEM1.TXT,0.34593,0.04505,0.07971,4

ROUGE-SU4+StopWordRemoval,FNS31648,SYSTEM1.TXT,0.45091,0.05796,0.10271,4

ROUGE-L+StopWordRemoval,FNS32616,SYSTEM1.TXT,0.47230,0.18970,0.27068,4

ROUGE-1+StopWordRemoval,FNS32616,SYSTEM1.TXT,0.68351,0.11052,0.19028,4

ROUGE-2+StopWordRemoval,FNS32616,SYSTEM1.TXT,0.28392,0.03965,0.06959,4

ROUGE-SU4+StopWordRemoval,FNS32616,SYSTEM1.TXT,0.38151,0.05490,0.09599,4

ROUGE-L+StopWordRemoval,FNS31769,SYSTEM1.TXT,0.41532,0.13272,0.20116,4

ROUGE-1+StopWordRemoval,FNS31769,SYSTEM1.TXT,0.62861,0.07733,0.13772,4

ROUGE-2+StopWordRemoval,FNS31769,SYSTEM1.TXT,0.22998,0.02371,0.04300,4

ROUGE-SU4+StopWordRemoval,FNS31769,SYSTEM1.TXT,0.33267,0.03574,0.06455,4

ROUGE-L+StopWordRemoval,FNS32859,SYSTEM1.TXT,0.66175,0.13975,0.23076,3

ROUGE-1+StopWordRemoval,FNS32859,SYSTEM1.TXT,0.84294,0.06050,0.11290,3

ROUGE-2+StopWordRemoval,FNS32859,SYSTEM1.TXT,0.38855,0.02655,0.04971,3

ROUGE-SU4+StopWordRemoval,FNS32859,SYSTEM1.TXT,0.49839,0.03328,0.06239,3

ROUGE-L+StopWordRemoval,FNS33037,SYSTEM1.TXT,0.75654,0.11646,0.20185,3

ROUGE-1+StopWordRemoval,FNS33037,SYSTEM1.TXT,0.90012,0.05671,0.10670,3

ROUGE-2+StopWordRemoval,FNS33037,SYSTEM1.TXT,0.58277,0.03273,0.06197,3

ROUGE-SU4+StopWordRemoval,FNS33037,SYSTEM1.TXT,0.65390,0.03711,0.07024,3

ROUGE-L+StopWordRemoval,FNS31650,SYSTEM1.TXT,0.56841,0.12505,0.20500,3

ROUGE-1+StopWordRemoval,FNS31650,SYSTEM1.TXT,0.74971,0.07640,0.13867,3

ROUGE-2+StopWordRemoval,FNS31650,SYSTEM1.TXT,0.32296,0.02960,0.05422,3

ROUGE-SU4+StopWordRemoval,FNS31650,SYSTEM1.TXT,0.43339,0.04018,0.07355,3

ROUGE-L+StopWordRemoval,FNS33036,SYSTEM1.TXT,0.70077,0.10599,0.18413,3

ROUGE-1+StopWordRemoval,FNS33036,SYSTEM1.TXT,0.85581,0.05091,0.09611,3

ROUGE-2+StopWordRemoval,FNS33036,SYSTEM1.TXT,0.49840,0.02456,0.04682,3

ROUGE-SU4+StopWordRemoval,FNS33036,SYSTEM1.TXT,0.58623,0.02996,0.05700,3

ROUGE-L+StopWordRemoval,FNS33039,SYSTEM1.TXT,0.69591,0.15427,0.25255,3

ROUGE-1+StopWordRemoval,FNS33039,SYSTEM1.TXT,0.85464,0.07245,0.13358,3

ROUGE-2+StopWordRemoval,FNS33039,SYSTEM1.TXT,0.42172,0.03466,0.06405,3

ROUGE-SU4+StopWordRemoval,FNS33039,SYSTEM1.TXT,0.52897,0.04257,0.07880,3

ROUGE-L+StopWordRemoval,FNS33038,SYSTEM1.TXT,0.65106,0.12808,0.21405,3

ROUGE-1+StopWordRemoval,FNS33038,SYSTEM1.TXT,0.82767,0.06739,0.12463,3

ROUGE-2+StopWordRemoval,FNS33038,SYSTEM1.TXT,0.43665,0.03214,0.05988,3

ROUGE-SU4+StopWordRemoval,FNS33038,SYSTEM1.TXT,0.53887,0.04001,0.07450,3

ROUGE-L+StopWordRemoval,FNS31654,SYSTEM1.TXT,0.48371,0.12789,0.20230,4

ROUGE-1+StopWordRemoval,FNS31654,SYSTEM1.TXT,0.65855,0.06626,0.12041,4

ROUGE-2+StopWordRemoval,FNS31654,SYSTEM1.TXT,0.33409,0.01989,0.03755,4

ROUGE-SU4+StopWordRemoval,FNS31654,SYSTEM1.TXT,0.40285,0.03029,0.05634,4

ROUGE-L+StopWordRemoval,FNS32865,SYSTEM1.TXT,0.62276,0.11793,0.19831,3

ROUGE-1+StopWordRemoval,FNS32865,SYSTEM1.TXT,0.80855,0.08113,0.14746,3

ROUGE-2+StopWordRemoval,FNS32865,SYSTEM1.TXT,0.47677,0.03520,0.06556,3

ROUGE-SU4+StopWordRemoval,FNS32865,SYSTEM1.TXT,0.55081,0.04520,0.08354,3

ROUGE-L+StopWordRemoval,FNS31655,SYSTEM1.TXT,0.45584,0.16472,0.24199,3

ROUGE-1+StopWordRemoval,FNS31655,SYSTEM1.TXT,0.63211,0.12200,0.20453,3

ROUGE-2+StopWordRemoval,FNS31655,SYSTEM1.TXT,0.21516,0.03900,0.06604,3

ROUGE-SU4+StopWordRemoval,FNS31655,SYSTEM1.TXT,0.31261,0.05607,0.09508,3

ROUGE-L+StopWordRemoval,FNS32623,SYSTEM1.TXT,0.56153,0.15007,0.23684,3

ROUGE-1+StopWordRemoval,FNS32623,SYSTEM1.TXT,0.76573,0.09367,0.16692,3

ROUGE-2+StopWordRemoval,FNS32623,SYSTEM1.TXT,0.35497,0.03756,0.06792,3

ROUGE-SU4+StopWordRemoval,FNS32623,SYSTEM1.TXT,0.46276,0.05020,0.09058,3

ROUGE-L+StopWordRemoval,FNS32061,SYSTEM1.TXT,0.49237,0.12044,0.19354,4

ROUGE-1+StopWordRemoval,FNS32061,SYSTEM1.TXT,0.73380,0.09179,0.16317,4

ROUGE-2+StopWordRemoval,FNS32061,SYSTEM1.TXT,0.36263,0.04042,0.07273,4

ROUGE-SU4+StopWordRemoval,FNS32061,SYSTEM1.TXT,0.44370,0.05028,0.09032,4

ROUGE-L+StopWordRemoval,FNS32183,SYSTEM1.TXT,0.59384,0.09175,0.15894,3

ROUGE-1+StopWordRemoval,FNS32183,SYSTEM1.TXT,0.81814,0.04775,0.09022,3

ROUGE-2+StopWordRemoval,FNS32183,SYSTEM1.TXT,0.31705,0.01843,0.03484,3

ROUGE-SU4+StopWordRemoval,FNS32183,SYSTEM1.TXT,0.42771,0.02411,0.04565,3

ROUGE-L+StopWordRemoval,FNS33154,SYSTEM1.TXT,0.64515,0.10717,0.18381,3

ROUGE-1+StopWordRemoval,FNS33154,SYSTEM1.TXT,0.83292,0.04700,0.08897,3

ROUGE-2+StopWordRemoval,FNS33154,SYSTEM1.TXT,0.42076,0.01996,0.03811,3

ROUGE-SU4+StopWordRemoval,FNS33154,SYSTEM1.TXT,0.51476,0.02546,0.04851,3

ROUGE-L+StopWordRemoval,FNS32185,SYSTEM1.TXT,0.59046,0.15568,0.24639,3

ROUGE-1+StopWordRemoval,FNS32185,SYSTEM1.TXT,0.79269,0.11605,0.20246,3

ROUGE-2+StopWordRemoval,FNS32185,SYSTEM1.TXT,0.40062,0.05310,0.09378,3

ROUGE-SU4+StopWordRemoval,FNS32185,SYSTEM1.TXT,0.49322,0.06658,0.11732,3

ROUGE-L+StopWordRemoval,FNS32186,SYSTEM1.TXT,0.51930,0.13908,0.21939,3

ROUGE-1+StopWordRemoval,FNS32186,SYSTEM1.TXT,0.74728,0.08784,0.15720,3

ROUGE-2+StopWordRemoval,FNS32186,SYSTEM1.TXT,0.34884,0.04012,0.07197,3

ROUGE-SU4+StopWordRemoval,FNS32186,SYSTEM1.TXT,0.44796,0.05053,0.09081,3

ROUGE-L+StopWordRemoval,FNS33035,SYSTEM1.TXT,0.70190,0.10119,0.17689,3

ROUGE-1+StopWordRemoval,FNS33035,SYSTEM1.TXT,0.84456,0.04112,0.07843,3

ROUGE-2+StopWordRemoval,FNS33035,SYSTEM1.TXT,0.48792,0.01991,0.03827,3

ROUGE-SU4+StopWordRemoval,FNS33035,SYSTEM1.TXT,0.57146,0.02420,0.04644,3

ROUGE-L+StopWordRemoval,FNS32067,SYSTEM1.TXT,0.46932,0.13284,0.20707,3

ROUGE-1+StopWordRemoval,FNS32067,SYSTEM1.TXT,0.67430,0.06835,0.12412,3

ROUGE-2+StopWordRemoval,FNS32067,SYSTEM1.TXT,0.24737,0.02122,0.03908,3

ROUGE-SU4+StopWordRemoval,FNS32067,SYSTEM1.TXT,0.36606,0.03203,0.05891,3

ROUGE-L+StopWordRemoval,FNS33155,SYSTEM1.TXT,0.60999,0.12965,0.21385,4

ROUGE-1+StopWordRemoval,FNS33155,SYSTEM1.TXT,0.77775,0.08426,0.15204,4

ROUGE-2+StopWordRemoval,FNS33155,SYSTEM1.TXT,0.40862,0.03607,0.06628,4

ROUGE-SU4+StopWordRemoval,FNS33155,SYSTEM1.TXT,0.46516,0.04442,0.08109,4

ROUGE-L+StopWordRemoval,FNS32190,SYSTEM1.TXT,0.47079,0.15556,0.23385,3

ROUGE-1+StopWordRemoval,FNS32190,SYSTEM1.TXT,0.64891,0.13409,0.22225,3

ROUGE-2+StopWordRemoval,FNS32190,SYSTEM1.TXT,0.24562,0.04595,0.07742,3

ROUGE-SU4+StopWordRemoval,FNS32190,SYSTEM1.TXT,0.33394,0.06447,0.10807,3

ROUGE-L+StopWordRemoval,FNS31659,SYSTEM1.TXT,0.38001,0.20825,0.26906,3

ROUGE-1+StopWordRemoval,FNS31659,SYSTEM1.TXT,0.57712,0.13718,0.22167,3

ROUGE-2+StopWordRemoval,FNS31659,SYSTEM1.TXT,0.24153,0.05618,0.09116,3

ROUGE-SU4+StopWordRemoval,FNS31659,SYSTEM1.TXT,0.32009,0.07207,0.11765,3

ROUGE-L+StopWordRemoval,FNS32156,SYSTEM1.TXT,0.53405,0.10582,0.17663,4

ROUGE-1+StopWordRemoval,FNS32156,SYSTEM1.TXT,0.76418,0.10465,0.18408,4

ROUGE-2+StopWordRemoval,FNS32156,SYSTEM1.TXT,0.40906,0.04790,0.08576,4

ROUGE-SU4+StopWordRemoval,FNS32156,SYSTEM1.TXT,0.50549,0.05963,0.10667,4

ROUGE-L+StopWordRemoval,FNS32157,SYSTEM1.TXT,0.59612,0.14695,0.23578,3

ROUGE-1+StopWordRemoval,FNS32157,SYSTEM1.TXT,0.78930,0.12687,0.21860,3

ROUGE-2+StopWordRemoval,FNS32157,SYSTEM1.TXT,0.38233,0.05734,0.09972,3

ROUGE-SU4+StopWordRemoval,FNS32157,SYSTEM1.TXT,0.46024,0.07013,0.12172,3

ROUGE-L+StopWordRemoval,FNS30894,SYSTEM1.TXT,0.47757,0.13823,0.21440,4

ROUGE-1+StopWordRemoval,FNS30894,SYSTEM1.TXT,0.69589,0.07095,0.12878,4

ROUGE-2+StopWordRemoval,FNS30894,SYSTEM1.TXT,0.23590,0.02149,0.03940,4

ROUGE-SU4+StopWordRemoval,FNS30894,SYSTEM1.TXT,0.35863,0.03334,0.06100,4

ROUGE-L+StopWordRemoval,FNS31620,SYSTEM1.TXT,0.46364,0.15483,0.23214,4

ROUGE-1+StopWordRemoval,FNS31620,SYSTEM1.TXT,0.66217,0.09301,0.16311,4

ROUGE-2+StopWordRemoval,FNS31620,SYSTEM1.TXT,0.25688,0.03294,0.05840,4

ROUGE-SU4+StopWordRemoval,FNS31620,SYSTEM1.TXT,0.35921,0.04576,0.08118,4

ROUGE-L+StopWordRemoval,FNS31983,SYSTEM1.TXT,0.60679,0.13480,0.22059,3

ROUGE-1+StopWordRemoval,FNS31983,SYSTEM1.TXT,0.78013,0.06924,0.12719,3

ROUGE-2+StopWordRemoval,FNS31983,SYSTEM1.TXT,0.46961,0.02910,0.05481,3

ROUGE-SU4+StopWordRemoval,FNS31983,SYSTEM1.TXT,0.53674,0.03761,0.07029,3

ROUGE-L+StopWordRemoval,FNS31984,SYSTEM1.TXT,0.50282,0.18078,0.26594,3

ROUGE-1+StopWordRemoval,FNS31984,SYSTEM1.TXT,0.72855,0.09176,0.16299,3

ROUGE-2+StopWordRemoval,FNS31984,SYSTEM1.TXT,0.33416,0.03691,0.06648,3

ROUGE-SU4+StopWordRemoval,FNS31984,SYSTEM1.TXT,0.41071,0.04631,0.08323,3

ROUGE-L+StopWordRemoval,FNS30895,SYSTEM1.TXT,0.57080,0.14492,0.23115,3

ROUGE-1+StopWordRemoval,FNS30895,SYSTEM1.TXT,0.78099,0.08070,0.14629,3

ROUGE-2+StopWordRemoval,FNS30895,SYSTEM1.TXT,0.30161,0.03030,0.05507,3

ROUGE-SU4+StopWordRemoval,FNS30895,SYSTEM1.TXT,0.42009,0.04137,0.07532,3

ROUGE-L+StopWordRemoval,FNS31623,SYSTEM1.TXT,0.54956,0.11585,0.19136,4

ROUGE-1+StopWordRemoval,FNS31623,SYSTEM1.TXT,0.75968,0.05506,0.10268,4

ROUGE-2+StopWordRemoval,FNS31623,SYSTEM1.TXT,0.33298,0.02224,0.04170,4

ROUGE-SU4+StopWordRemoval,FNS31623,SYSTEM1.TXT,0.43728,0.02884,0.05412,4

ROUGE-L+StopWordRemoval,FNS30897,SYSTEM1.TXT,0.38379,0.12616,0.18990,3

ROUGE-1+StopWordRemoval,FNS30897,SYSTEM1.TXT,0.61600,0.07688,0.13670,3

ROUGE-2+StopWordRemoval,FNS30897,SYSTEM1.TXT,0.20622,0.02115,0.03836,3

ROUGE-SU4+StopWordRemoval,FNS30897,SYSTEM1.TXT,0.29440,0.03324,0.05973,3

ROUGE-L+StopWordRemoval,FNS32954,SYSTEM1.TXT,0.61218,0.12142,0.20265,4

ROUGE-1+StopWordRemoval,FNS32954,SYSTEM1.TXT,0.77333,0.07767,0.14116,4

ROUGE-2+StopWordRemoval,FNS32954,SYSTEM1.TXT,0.33940,0.02706,0.05013,4

ROUGE-SU4+StopWordRemoval,FNS32954,SYSTEM1.TXT,0.43816,0.03878,0.07126,4

ROUGE-L+StopWordRemoval,FNS31987,SYSTEM1.TXT,0.43798,0.18493,0.26006,3

ROUGE-1+StopWordRemoval,FNS31987,SYSTEM1.TXT,0.66054,0.14150,0.23307,3

ROUGE-2+StopWordRemoval,FNS31987,SYSTEM1.TXT,0.31177,0.06272,0.10443,3

ROUGE-SU4+StopWordRemoval,FNS31987,SYSTEM1.TXT,0.37799,0.07721,0.12823,3

ROUGE-L+StopWordRemoval,FNS31866,SYSTEM1.TXT,0.48355,0.14868,0.22743,4

ROUGE-1+StopWordRemoval,FNS31866,SYSTEM1.TXT,0.72093,0.24635,0.36722,4

ROUGE-2+StopWordRemoval,FNS31866,SYSTEM1.TXT,0.31835,0.09756,0.14936,4

ROUGE-SU4+StopWordRemoval,FNS31866,SYSTEM1.TXT,0.38320,0.12553,0.18911,4

ROUGE-L+StopWordRemoval,FNS30777,SYSTEM1.TXT,0.65842,0.10843,0.18620,3

ROUGE-1+StopWordRemoval,FNS30777,SYSTEM1.TXT,0.81705,0.05733,0.10714,3

ROUGE-2+StopWordRemoval,FNS30777,SYSTEM1.TXT,0.43376,0.02743,0.05161,3

ROUGE-SU4+StopWordRemoval,FNS30777,SYSTEM1.TXT,0.52215,0.03319,0.06242,3

ROUGE-L+StopWordRemoval,FNS31061,SYSTEM1.TXT,0.39478,0.14759,0.21485,3

ROUGE-1+StopWordRemoval,FNS31061,SYSTEM1.TXT,0.59649,0.12576,0.20773,3

ROUGE-2+StopWordRemoval,FNS31061,SYSTEM1.TXT,0.23155,0.04332,0.07298,3

ROUGE-SU4+StopWordRemoval,FNS31061,SYSTEM1.TXT,0.32498,0.06179,0.10383,3

ROUGE-L+StopWordRemoval,FNS32150,SYSTEM1.TXT,0.46009,0.11503,0.18405,3

ROUGE-1+StopWordRemoval,FNS32150,SYSTEM1.TXT,0.70381,0.07008,0.12747,3

ROUGE-2+StopWordRemoval,FNS32150,SYSTEM1.TXT,0.29050,0.02242,0.04163,3

ROUGE-SU4+StopWordRemoval,FNS32150,SYSTEM1.TXT,0.37736,0.03254,0.05991,3

ROUGE-L+StopWordRemoval,FNS32392,SYSTEM1.TXT,0.37505,0.18171,0.24481,4

ROUGE-1+StopWordRemoval,FNS32392,SYSTEM1.TXT,0.58389,0.12763,0.20948,4

ROUGE-2+StopWordRemoval,FNS32392,SYSTEM1.TXT,0.23171,0.04749,0.07883,4

ROUGE-SU4+StopWordRemoval,FNS32392,SYSTEM1.TXT,0.30796,0.06322,0.10491,4

ROUGE-L+StopWordRemoval,FNS32272,SYSTEM1.TXT,0.61632,0.13611,0.22298,4

ROUGE-1+StopWordRemoval,FNS32272,SYSTEM1.TXT,0.78761,0.07418,0.13559,4

ROUGE-2+StopWordRemoval,FNS32272,SYSTEM1.TXT,0.40406,0.03338,0.06167,4

ROUGE-SU4+StopWordRemoval,FNS32272,SYSTEM1.TXT,0.49043,0.04164,0.07677,4

ROUGE-L+StopWordRemoval,FNS32394,SYSTEM1.TXT,0.50234,0.13937,0.21820,3

ROUGE-1+StopWordRemoval,FNS32394,SYSTEM1.TXT,0.69488,0.06756,0.12315,3

ROUGE-2+StopWordRemoval,FNS32394,SYSTEM1.TXT,0.34074,0.02329,0.04360,3

ROUGE-SU4+StopWordRemoval,FNS32394,SYSTEM1.TXT,0.41213,0.03169,0.05886,3

ROUGE-L+StopWordRemoval,FNS31063,SYSTEM1.TXT,0.40560,0.18238,0.25162,3

ROUGE-1+StopWordRemoval,FNS31063,SYSTEM1.TXT,0.61502,0.10584,0.18060,3

ROUGE-2+StopWordRemoval,FNS31063,SYSTEM1.TXT,0.23074,0.03579,0.06197,3

ROUGE-SU4+StopWordRemoval,FNS31063,SYSTEM1.TXT,0.31593,0.04940,0.08545,3

ROUGE-L+StopWordRemoval,FNS32032,SYSTEM1.TXT,0.49555,0.23420,0.31808,3

ROUGE-1+StopWordRemoval,FNS32032,SYSTEM1.TXT,0.70378,0.21825,0.33317,3

ROUGE-2+StopWordRemoval,FNS32032,SYSTEM1.TXT,0.32985,0.10056,0.15414,3

ROUGE-SU4+StopWordRemoval,FNS32032,SYSTEM1.TXT,0.41949,0.12463,0.19217,3

ROUGE-L+StopWordRemoval,FNS31064,SYSTEM1.TXT,0.44914,0.13446,0.20696,3

ROUGE-1+StopWordRemoval,FNS31064,SYSTEM1.TXT,0.67528,0.07540,0.13566,3

ROUGE-2+StopWordRemoval,FNS31064,SYSTEM1.TXT,0.26434,0.02448,0.04482,3

ROUGE-SU4+StopWordRemoval,FNS31064,SYSTEM1.TXT,0.36173,0.03532,0.06436,3

ROUGE-L+StopWordRemoval,FNS32034,SYSTEM1.TXT,0.40936,0.11038,0.17387,4

ROUGE-1+StopWordRemoval,FNS32034,SYSTEM1.TXT,0.59318,0.06889,0.12345,4

ROUGE-2+StopWordRemoval,FNS32034,SYSTEM1.TXT,0.22446,0.02447,0.04413,4

ROUGE-SU4+StopWordRemoval,FNS32034,SYSTEM1.TXT,0.31240,0.03378,0.06097,4

ROUGE-L+StopWordRemoval,FNS32155,SYSTEM1.TXT,0.56908,0.18128,0.27497,3

ROUGE-1+StopWordRemoval,FNS32155,SYSTEM1.TXT,0.71236,0.09607,0.16931,3

ROUGE-2+StopWordRemoval,FNS32155,SYSTEM1.TXT,0.29613,0.03809,0.06749,3

ROUGE-SU4+StopWordRemoval,FNS32155,SYSTEM1.TXT,0.40199,0.05101,0.09054,3

ROUGE-L+StopWordRemoval,FNS30779,SYSTEM1.TXT,0.60770,0.10828,0.18381,4

ROUGE-1+StopWordRemoval,FNS30779,SYSTEM1.TXT,0.79534,0.05631,0.10517,4

ROUGE-2+StopWordRemoval,FNS30779,SYSTEM1.TXT,0.38001,0.02123,0.04022,4

ROUGE-SU4+StopWordRemoval,FNS30779,SYSTEM1.TXT,0.47479,0.02887,0.05443,4

ROUGE-L+StopWordRemoval,FNS30778,SYSTEM1.TXT,0.46119,0.19094,0.27007,3

